ABCA1	USF1
ABCA1	USF2
ABCA1	ZDHHC8
ABCA12	NR1H2
ABCA2	EGR1
ABCA2	SEC14L3
ABCA2	SP3
ABCA2	SP4
ABCA3	UBC
ABCA4	CNGB1
ABCA7	APOA1
ABCB1	ABCB4
ABCB1	CEBPA
ABCB1	CEBPB
ABCB1	EGR1
ABCB1	EGR2
ABCB1	ETS1
ABCB1	HIF1A
ABCB1	JUN
ABCB1	NFKB1
ABCB1	RARA
ABCB1	SP1
ABCB1	TP53
ABCB1	WT1
ABCB11	NR1H4
ABCB4	EGR1
ABCB4	EP300
ABCB4	HDAC2
ABCB4	JUN
ABCB4	JUNB
ABCB4	JUND
ABCB4	MYC
ABCB4	NR1H4
ABCB7	CIAPIN1
ABCB7	NDOR1
ABCB7	NUBP1
ABCB7	NUBP2
ABCC2	EP300
ABCC2	FOS
ABCC2	NR1H4
ABCC3	ALB
ABCC3	FABP6
ABCC8	ANK2
ABCC8	CACNA1A
ABCC8	CACNA1B
ABCC8	CACNA1C
ABCC8	CACNA1D
ABCC8	CACNA1E
ABCC8	CACNA1G
ABCC8	KCNJ1
ABCC8	KCNJ10
ABCC8	KCNJ11
ABCC8	KCNJ12
ABCC8	KCNJ13
ABCC8	KCNJ15
ABCC8	KCNJ16
ABCC8	KCNJ2
ABCC8	KCNJ3
ABCC8	KCNJ4
ABCC8	KCNJ5
ABCC8	KCNJ6
ABCC8	KCNJ8
ABCC8	PRKACA
ABCC8	PRKACB
ABCC8	PRKACG
ABCC8	RAPGEF3
ABCC8	RAPGEF4
ABCC8	SNCA
ABCC9	KCNJ11
ABCC9	KCNJ8
ABCD1	ABCD2
ABCD1	ABCD3
ABCD1	ABCD4
ABCD1	PEX14
ABCD1	PEX19
ABCD1	PEX3
ABCD1	SLC27A2
ABCD2	ABCD3
ABCD2	ABCD4
ABCD2	PEX19
ABCD2	PEX3
ABCD2	TFAP2A
ABCD3	ABCD4
ABCD3	EIF4A3
ABCD3	ENO3
ABCD3	PEX14
ABCD3	PEX19
ABCD3	PEX3
ABCD3	RAD51
ABCE1	EIF3A
ABCE1	EIF3C
ABCE1	EIF3CL
ABCE1	EIF3F
ABCE1	EIF3G
ABCE1	EIF3H
ABCE1	EIF5
ABCE1	ETF1
ABCE1	NUP98
ABCE1	PSMC2
ABCE1	PSMC3
ABCE1	RNASEL
ABCE1	RPL10
ABCE1	RPL12
ABCE1	RPL13
ABCE1	RPL13A
ABCE1	RPL3
ABCE1	RPL3L
ABCE1	RPL4
ABCE1	RPL7
ABCE1	RPL8
ABCE1	RPLP0
ABCE1	RPS15A
ABCE1	RPS16
ABCE1	RPS17
ABCE1	RPS25
ABCE1	RPS4X
ABCE1	RPS4Y1
ABCE1	RPS7
ABCE1	RPS8
ABCE1	UBE2I
ABCF1	EIF2S1
ABCF1	EIF2S2
ABCF1	EIF2S3
ABCF3	GCN1
ABCF3	HIST1H3A
ABCF3	POLR3B
ABCF3	RUVBL1
ABCF3	SEPT7
ABCG1	ABCG5
ABCG1	EP300
ABCG4	ABCG5
ABCG4	ABCG8
ABCG5	ABCG8
ABCG8	CPT1A
ABCG8	DAD1
ABCG8	ENO3
ABCG8	SRD5A1
ABCG8	SRD5A2
ABHD14B	CTCF
ABHD14B	UBC
ABHD2	MGLL
ABHD2	NF1
ABHD2	STX2
ABHD4	PLIN1
ABHD4	PLIN2
ABHD4	PLIN5
ABHD4	SREBF1
ABHD5	PLIN1
ABHD5	PNPLA2
ABI1	ABL1
ABI1	ABL2
ABI1	ACTB
ABI1	ACTG1
ABI1	ACTR2
ABI1	ACTR3
ABI1	ARPC1A
ABI1	ARPC1B
ABI1	ARPC2
ABI1	ARPC3
ABI1	ARPC4
ABI1	ARPC5
ABI1	BAIAP2
ABI1	BRK1
ABI1	CACNA1A
ABI1	CD247
ABI1	CD3G
ABI1	CDK6
ABI1	CRKL
ABI1	CYFIP1
ABI1	CYFIP2
ABI1	DIAPH1
ABI1	DIAPH3
ABI1	EGF
ABI1	EGFR
ABI1	EPS8
ABI1	FCGR1A
ABI1	FCGR2A
ABI1	FCGR3A
ABI1	FER
ABI1	FGR
ABI1	FNBP1L
ABI1	FRK
ABI1	FYN
ABI1	HCK
ABI1	HNRNPK
ABI1	HSPA8
ABI1	INPPL1
ABI1	ITGA4
ABI1	ITGB1
ABI1	ITK
ABI1	LCK
ABI1	LYN
ABI1	MAPK1
ABI1	MAPK3
ABI1	MYH2
ABI1	MYO10
ABI1	MYO1C
ABI1	NCF1
ABI1	NCK1
ABI1	NCKAP1
ABI1	NCKAP1L
ABI1	PACSIN2
ABI1	PIK3R1
ABI1	PIK3R2
ABI1	PLCG1
ABI1	RAC1
ABI1	SOS1
ABI1	SRC
ABI1	STX5
ABI1	TLN1
ABI1	TPM1
ABI1	TPM3
ABI1	TPM4
ABI1	USP6NL
ABI1	VAV1
ABI1	VAV2
ABI1	VCAM1
ABI1	WAS
ABI1	WASF1
ABI1	WASF2
ABI1	WASL
ABI1	YES1
ABI1	YWHAZ
ABI2	ACTR2
ABI2	ACTR3
ABI2	ARPC1B
ABI2	ARPC2
ABI2	ARPC3
ABI2	ARPC4
ABI2	ARPC5
ABI2	BRK1
ABI2	CYFIP1
ABI2	CYFIP2
ABI2	EPS8
ABI2	FGFR1OP
ABI2	HNRNPK
ABI2	KRT13
ABI2	KRT15
ABI2	KRT19
ABI2	KRT31
ABI2	NCK2
ABI2	NCKAP1
ABI2	NCKAP1L
ABI2	RAC1
ABI2	RAC2
ABI2	RAC3
ABI2	VCL
ABI2	WASF1
ABI2	WIPF1
ABL1	ATF3
ABL1	ATM
ABL1	BAIAP2
ABL1	BCL3
ABL1	BLK
ABL1	BNIP2
ABL1	BOC
ABL1	BRF2
ABL1	BRK1
ABL1	CABLES1
ABL1	CAP1
ABL1	CAP2
ABL1	CBL
ABL1	CBLB
ABL1	CBLC
ABL1	CCNA2
ABL1	CD55
ABL1	CDC42
ABL1	CDH15
ABL1	CDH2
ABL1	CDK2
ABL1	CDK5
ABL1	CDON
ABL1	CLASP1
ABL1	CLASP2
ABL1	CPNE1
ABL1	CRK
ABL1	CRKL
ABL1	CSF1R
ABL1	CTNNA1
ABL1	CTNNA2
ABL1	CTNNB1
ABL1	CTNND1
ABL1	CYFIP1
ABL1	CYFIP2
ABL1	ENAH
ABL1	EP300
ABL1	EPHA1
ABL1	EPHA2
ABL1	EPHA3
ABL1	EPHA4
ABL1	EPHA5
ABL1	EPHA6
ABL1	EPHA7
ABL1	EPHA8
ABL1	EPHB1
ABL1	EPHB2
ABL1	EPHB3
ABL1	EPHB4
ABL1	EPHB6
ABL1	EPS8
ABL1	FGR
ABL1	FOSL1
ABL1	FYN
ABL1	GATA2
ABL1	GPC1
ABL1	GRB2
ABL1	HCK
ABL1	HDAC2
ABL1	IRF1
ABL1	JUN
ABL1	LCK
ABL1	LRP8
ABL1	LYN
ABL1	MAP2K6
ABL1	MAPK11
ABL1	MAPK12
ABL1	MAPK14
ABL1	MDM2
ABL1	MYC
ABL1	NCK1
ABL1	NCKAP1
ABL1	NCKAP1L
ABL1	NELFE
ABL1	NFE2L1
ABL1	NR2C2
ABL1	NTRK1
ABL1	NTRK2
ABL1	NTRK3
ABL1	PDGFB
ABL1	PDGFRA
ABL1	PDGFRB
ABL1	PLCG1
ABL1	PSTPIP1
ABL1	RAC1
ABL1	RAC2
ABL1	RAC3
ABL1	RAD21
ABL1	RAD52
ABL1	RB1
ABL1	RELN
ABL1	RET
ABL1	RIN1
ABL1	ROBO1
ABL1	ROBO2
ABL1	SHC1
ABL1	SHC2
ABL1	SHC3
ABL1	SHC4
ABL1	SLIT1
ABL1	SLIT2
ABL1	SMC3
ABL1	SOS1
ABL1	SPAG9
ABL1	SRC
ABL1	STAT1
ABL1	STAT5A
ABL1	STAT5B
ABL1	TERT
ABL1	TP63
ABL1	TP73
ABL1	TRIM28
ABL1	TWIST1
ABL1	WASF2
ABL1	YES1
ABL1	ZNF263
ABL1	ZNF274
ABL2	AR
ABL2	CAP1
ABL2	CAP2
ABL2	CD55
ABL2	CDON
ABL2	CLASP1
ABL2	CLASP2
ABL2	CRK
ABL2	CRKL
ABL2	DOK1
ABL2	DOK2
ABL2	EGFR
ABL2	EPHA4
ABL2	EPHB2
ABL2	ERBB2
ABL2	ERBB3
ABL2	ERBB4
ABL2	FBXO38
ABL2	FYN
ABL2	GPC1
ABL2	HCK
ABL2	LRRK2
ABL2	MAP3K10
ABL2	NCK1
ABL2	PLCG1
ABL2	PSTPIP1
ABL2	RAC1
ABL2	RAC2
ABL2	RAC3
ABL2	RIN1
ABL2	ROBO1
ABL2	SH3BP1
ABL2	SH3BP2
ABL2	SLIT2
ABL2	SRC
ABL2	STAT3
ABLIM1	CDC42
ABLIM1	DCC
ABLIM1	DOCK1
ABLIM1	FYN
ABLIM1	KRT15
ABLIM1	NCK1
ABLIM1	NTN1
ABLIM1	PTK2
ABLIM1	RAC1
ABLIM1	RAC2
ABLIM1	RAC3
ABLIM1	SRC
ABLIM1	TRIO
ABLIM2	CDC42
ABLIM2	DCC
ABLIM2	DOCK1
ABLIM2	FYN
ABLIM2	NCK1
ABLIM2	NTN1
ABLIM2	PTK2
ABLIM2	RAC1
ABLIM2	RAC2
ABLIM2	RAC3
ABLIM2	SRC
ABLIM2	TRIO
ABLIM3	ABRA
ABLIM3	CDC42
ABLIM3	DCC
ABLIM3	DOCK1
ABLIM3	FOS
ABLIM3	FYN
ABLIM3	IKZF3
ABLIM3	NCK1
ABLIM3	NTN1
ABLIM3	PAX5
ABLIM3	PTK2
ABLIM3	RAC1
ABLIM3	RAC2
ABLIM3	RAC3
ABLIM3	SRC
ABLIM3	SSX2IP
ABLIM3	TRIO
ABR	CDC42
ABR	GRB2
ABR	RAC1
ABR	RAC2
ABR	RAC3
ABR	RHOA
ABR	RHOB
ABR	RHOBTB1
ABR	RHOBTB2
ABR	RHOC
ABR	RHOD
ABR	RHOF
ABR	RHOG
ABR	RHOH
ABR	RHOJ
ABR	RHOQ
ABR	RHOT1
ABR	RHOT2
ABR	RHOU
ABR	RHOV
ABR	UBC
ABR	YWHAQ
ABRA	TRAPPC2
ABT1	ATF3
ABT1	CEBPB
ABT1	EP300
ABT1	GTF2B
ABT1	SPI1
ABT1	TBP
ABTB1	EEF1A2
ABTB2	RBX1
ABTB2	UBC
ACAA1	HADHA
ACAA1	PPARA
ACAA1	PPARG
ACAA1	RXRA
ACAA1	RXRB
ACAA1	RXRG
ACAA2	ACAT1
ACAA2	ECHS1
ACAA2	HADHA
ACAA2	TERT
ACACA	CEBPA
ACACA	HLCS
ACACA	PRKAA1
ACACA	PRKAA2
ACACA	PRKAB1
ACACA	PRKAB2
ACACA	PRKAG1
ACACA	PRKAG2
ACACA	PRKAG3
ACACA	SP3
ACACA	SREBF1
ACACA	USF1
ACACA	USF2
ACACB	CPT1A
ACACB	CPT1B
ACACB	CPT1C
ACACB	HLCS
ACACB	MLX
ACACB	MLXIP
ACACB	MLXIPL
ACACB	PRKAA1
ACACB	PRKAA2
ACACB	PRKAB1
ACACB	PRKAB2
ACACB	PRKAG1
ACACB	PRKAG2
ACACB	PRKAG3
ACACB	SP1
ACACB	SREBF1
ACAD9	ECSIT
ACAD9	MT-ND1
ACAD9	MT-ND2
ACAD9	MT-ND3
ACAD9	MT-ND4
ACAD9	MT-ND5
ACAD9	MT-ND6
ACAD9	NDUFA1
ACAD9	NDUFA10
ACAD9	NDUFA11
ACAD9	NDUFA12
ACAD9	NDUFA13
ACAD9	NDUFA2
ACAD9	NDUFA3
ACAD9	NDUFA5
ACAD9	NDUFA6
ACAD9	NDUFA7
ACAD9	NDUFA8
ACAD9	NDUFA9
ACAD9	NDUFAB1
ACAD9	NDUFAF1
ACAD9	NDUFAF2
ACAD9	NDUFAF3
ACAD9	NDUFAF4
ACAD9	NDUFAF5
ACAD9	NDUFAF6
ACAD9	NDUFAF7
ACAD9	NDUFB1
ACAD9	NDUFB10
ACAD9	NDUFB11
ACAD9	NDUFB2
ACAD9	NDUFB3
ACAD9	NDUFB4
ACAD9	NDUFB5
ACAD9	NDUFB6
ACAD9	NDUFB7
ACAD9	NDUFB8
ACAD9	NDUFB9
ACAD9	NDUFC1
ACAD9	NDUFC2
ACAD9	NDUFS1
ACAD9	NDUFS2
ACAD9	NDUFS3
ACAD9	NDUFS4
ACAD9	NDUFS5
ACAD9	NDUFS6
ACAD9	NDUFS7
ACAD9	NDUFS8
ACAD9	NDUFV1
ACAD9	NDUFV2
ACAD9	NDUFV3
ACAD9	TIMMDC1
ACAD9	TMEM126B
ACADL	HADHA
ACADL	HADHB
ACADL	PPARD
ACADL	RXRA
ACADL	RXRB
ACADL	RXRG
ACADM	ETFA
ACADM	PPARA
ACADM	RXRA
ACADM	RXRB
ACADM	RXRG
ACAN	ADAMTS4
ACAN	ADAMTS5
ACAN	B3GNT2
ACAN	B3GNT3
ACAN	B3GNT4
ACAN	B3GNT7
ACAN	B4GALT1
ACAN	B4GALT2
ACAN	B4GALT3
ACAN	B4GALT4
ACAN	B4GALT5
ACAN	B4GALT6
ACAN	B4GAT1
ACAN	CHST1
ACAN	CHST2
ACAN	CHST5
ACAN	CHST6
ACAN	COMP
ACAN	HAPLN1
ACAN	HTRA1
ACAN	MMP1
ACAN	MMP12
ACAN	MMP13
ACAN	MMP2
ACAN	MMP3
ACAN	MMP7
ACAN	MMP9
ACAN	PCOLCE
ACAN	SP1
ACAN	ST3GAL1
ACAN	ST3GAL2
ACAN	ST3GAL3
ACAN	ST3GAL4
ACAN	ST3GAL6
ACAN	TFAP2A
ACAN	TNC
ACAN	TNR
ACAP1	AGRN
ACAP1	ARF6
ACAP1	ARHGAP4
ACAP1	ARHGEF6
ACAP1	CLTC
ACAP1	CORO1A
ACAP1	GULP1
ACAP1	JUN
ACAP1	NCK1
ACAP1	PLD1
ACAP1	PLD2
ACAP1	RAC2
ACAP1	SLC2A4
ACAP2	ARF6
ACAP2	ARHGAP25
ACAP2	IQGAP1
ACAP2	NCK1
ACAP2	RAP1A
ACAP2	SOS2
ACAT1	ACO2
ACAT1	DLD
ACAT1	FLOT1
ACAT1	HADHA
ACAT1	HSD17B10
ACAT1	PEX11B
ACAT1	PEX7
ACAT1	RPGRIP1L
ACAT2	HADHA
ACAT2	HSD17B10
ACAT2	SREBF1
ACAT2	SREBF2
ACBD3	GOLGB1
ACD	HIST1H4A
ACD	HIST3H3
ACD	LMNA
ACD	LMNB1
ACD	POT1
ACD	RAD21
ACD	REC8
ACD	SMC1A
ACD	SMC1B
ACD	SMC3
ACD	STAG1
ACD	STAG2
ACD	STAG3
ACD	SUN1
ACD	SUN2
ACD	SYCP2
ACD	SYCP3
ACD	SYNE1
ACD	SYNE2
ACD	TERF1
ACD	TERF2
ACD	TERF2IP
ACD	TERT
ACD	TINF2
ACE	AGT
ACE	AGTR2
ACE	BDKRB2
ACE	EP300
ACE2	AGT
ACER1	ELOVL1
ACER1	ELOVL2
ACER1	ELOVL3
ACER1	ELOVL4
ACER1	ELOVL5
ACER1	ELOVL6
ACER1	ELOVL7
ACER1	SRD5A1
ACER1	SRD5A2
ACER2	ELOVL1
ACER2	ELOVL2
ACER2	ELOVL3
ACER2	ELOVL4
ACER2	ELOVL5
ACER2	ELOVL6
ACER2	ELOVL7
ACER3	ELOVL1
ACER3	ELOVL2
ACER3	ELOVL3
ACER3	ELOVL4
ACER3	ELOVL5
ACER3	ELOVL6
ACER3	ELOVL7
ACHE	APP
ACHE	ATF1
ACHE	COLQ
ACHE	CREB1
ACHE	EGR1
ACHE	LAMA1
ACHE	LAMB1
ACHE	NOS1
ACHE	TFAP2A
ACIN1	CASP3
ACIN1	NFE2L1
ACIN1	SAP18
ACIN1	SF3A2
ACKR1	CCL17
ACKR1	CCL2
ACKR1	CCL7
ACKR1	CCL8
ACKR1	CXCL1
ACKR1	CXCL5
ACKR1	CXCL8
ACKR2	CCL1
ACKR2	CCL11
ACKR2	CCL13
ACKR2	CCL14
ACKR2	CCL15
ACKR2	CCL16
ACKR2	CCL17
ACKR2	CCL18
ACKR2	CCL19
ACKR2	CCL2
ACKR2	CCL20
ACKR2	CCL21
ACKR2	CCL22
ACKR2	CCL23
ACKR2	CCL24
ACKR2	CCL25
ACKR2	CCL26
ACKR2	CCL3
ACKR2	CCL4
ACKR2	CCL5
ACKR2	CCL7
ACKR2	CCL8
ACKR2	CX3CL1
ACKR2	CXCR2
ACKR2	EBF1
ACKR2	FPR2
ACKR2	MC2R
ACKR2	NFKB1
ACKR2	PIK3CG
ACKR2	XCL1
ACKR2	XCL2
ACKR3	CCL1
ACKR3	CCL11
ACKR3	CCL13
ACKR3	CCL14
ACKR3	CCL15
ACKR3	CCL16
ACKR3	CCL17
ACKR3	CCL18
ACKR3	CCL19
ACKR3	CCL2
ACKR3	CCL20
ACKR3	CCL21
ACKR3	CCL22
ACKR3	CCL23
ACKR3	CCL24
ACKR3	CCL25
ACKR3	CCL26
ACKR3	CCL3
ACKR3	CCL4
ACKR3	CCL5
ACKR3	CCL7
ACKR3	CCL8
ACKR3	CX3CL1
ACKR3	CXCL11
ACKR3	CXCL12
ACKR3	GNAI1
ACKR3	GNAI2
ACKR3	GNAI3
ACKR3	GNAT3
ACKR3	GNB1
ACKR3	GNG2
ACKR3	GPSM1
ACKR3	PECAM1
ACKR3	PIK3CG
ACKR3	XCL1
ACKR3	XCL2
ACKR4	CCL1
ACKR4	CCL11
ACKR4	CCL13
ACKR4	CCL14
ACKR4	CCL15
ACKR4	CCL16
ACKR4	CCL17
ACKR4	CCL18
ACKR4	CCL19
ACKR4	CCL2
ACKR4	CCL20
ACKR4	CCL21
ACKR4	CCL22
ACKR4	CCL23
ACKR4	CCL24
ACKR4	CCL25
ACKR4	CCL26
ACKR4	CCL3
ACKR4	CCL4
ACKR4	CCL5
ACKR4	CCL7
ACKR4	CCL8
ACKR4	CX3CL1
ACKR4	CXCL13
ACKR4	PIK3CG
ACKR4	XCL1
ACKR4	XCL2
ACLY	SREBF1
ACO2	COX4I1
ACO2	DHTKD1
ACO2	MDH2
ACO2	OGDH
ACO2	OGDHL
ACO2	SLC25A3
ACOT8	FIS1
ACOT8	NUP98
ACOX1	HNF4A
ACOX1	PPARA
ACOX1	PPARD
ACOX1	PPARG
ACOX1	RXRA
ACOX1	RXRB
ACOX1	RXRG
ACOX2	PPARA
ACOX2	PPARD
ACOX2	RXRA
ACOX2	RXRB
ACOX2	RXRG
ACOX3	PPARA
ACOX3	PPARD
ACOX3	RXRA
ACOX3	RXRB
ACOX3	RXRG
ACP1	ARHGAP35
ACP1	CTNNB1
ACP1	EFNA1
ACP1	EPHA2
ACP5	NFKB1
ACP5	SPI1
ACR	ZP2
ACRV1	CYLC2
ACSBG1	CPT1A
ACSBG1	CPT1B
ACSBG1	CPT1C
ACSBG1	PPARA
ACSBG1	PPARG
ACSBG1	RXRA
ACSBG1	RXRB
ACSBG1	RXRG
ACSBG2	CPT1A
ACSBG2	CPT1B
ACSBG2	CPT1C
ACSBG2	PPARA
ACSBG2	PPARG
ACSBG2	RXRA
ACSBG2	RXRB
ACSBG2	RXRG
ACSL1	CPT1A
ACSL1	CPT1B
ACSL1	CPT1C
ACSL1	PPARA
ACSL1	PPARG
ACSL1	RXRA
ACSL1	RXRB
ACSL1	RXRG
ACSL3	CPT1A
ACSL3	CPT1B
ACSL3	CPT1C
ACSL3	PPARA
ACSL3	PPARG
ACSL3	RXRA
ACSL3	RXRB
ACSL3	RXRG
ACSL3	SC5D
ACSL4	CPT1A
ACSL4	CPT1B
ACSL4	CPT1C
ACSL4	PPARA
ACSL4	PPARG
ACSL4	RXRA
ACSL4	RXRB
ACSL4	RXRG
ACSL5	CPT1A
ACSL5	CPT1B
ACSL5	CPT1C
ACSL5	PPARA
ACSL5	PPARG
ACSL5	RXRA
ACSL5	RXRB
ACSL5	RXRG
ACSL6	CPT1A
ACSL6	CPT1B
ACSL6	CPT1C
ACSL6	PPARA
ACSL6	PPARG
ACSL6	RXRA
ACSL6	RXRB
ACSL6	RXRG
ACSM3	HOXA9
ACSS1	SIRT3
ACSS2	SIRT1
ACSS2	SREBF1
ACTA1	ACTC1
ACTA1	ACTG1
ACTA1	ACTG2
ACTA1	ACTN1
ACTA1	ACTN3
ACTA1	ADAM17
ACTA1	AFDN
ACTA1	AP2A1
ACTA1	AP2A2
ACTA1	CASP3
ACTA1	CDC42
ACTA1	CDH1
ACTA1	CDH3
ACTA1	CFL1
ACTA1	CLTA
ACTA1	CLTB
ACTA1	CTCF
ACTA1	CTNNA1
ACTA1	CTNNA2
ACTA1	CTNNB1
